지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),운형(운형약어),지면온도(°C)
108,서울,2018-06-30 06:00,22.1,.1,.5,50,85,22.5,19.4,998.8,0,.01,,10,ScAs,21.9
108,서울,2018-06-30 07:00,22.5,0,.6,20,86,23.4,20,999.2,0,.07,,10,ScAs,22.8
108,서울,2018-06-30 08:00,23.4,0,.5,50,81,23.2,19.9,999.5,0,.37,,10,St,25
108,서울,2018-06-30 09:00,24.2,,.9,50,81,24.4,20.7,999.7,0,.53,,10,St,25.4
108,서울,2018-06-30 10:00,25.1,,.9,20,73,23.2,19.9,999.6,0,.66,,10,St,28
108,서울,2018-06-30 11:00,26.4,,1,340,71,24.4,20.7,999.9,.1,1.36,,10,ScAs,29
108,서울,2018-06-30 12:00,25.2,6.4,2.8,320,94,30,24.1,1000.2,0,.39,,10,CuScNs,25.2
108,서울,2018-06-30 13:00,25.6,3.5,1.7,320,87,28.4,23.2,999.7,0,.71,,10,ScAs,28.4
108,서울,2018-06-30 14:00,27.5,,.5,250,69,25.2,21.2,999.6,.4,1.84,,10,As,31.8
108,서울,2018-06-30 15:00,27.8,,.9,340,71,26.4,22,999.2,0,.93,,10,ScAs,30.4
108,서울,2018-06-30 16:00,27.9,,.5,340,69,25.8,21.6,999.1,0,.61,,10,ScAs,28.7
108,서울,2018-06-30 17:00,27.4,,2.3,320,75,27.2,22.5,999.3,0,.46,,10,ScAs,27.8
108,서울,2018-06-30 18:00,27.5,.5,.5,140,79,28.9,23.5,999.3,0,.65,,10,CbCuNs,28.1
108,서울,2018-06-30 19:00,24.3,4,.5,360,95,28.8,23.4,1000.1,0,.11,,10,ScAs,25
108,서울,2018-06-30 20:00,24.2,,.8,90,88,26.4,22,1000.3,0,.06,,,,24
108,서울,2018-06-30 21:00,23.9,,.7,50,84,24.9,21,1000.6,,,,8,ScCi,23
108,서울,2018-06-30 22:00,23.4,,.9,70,88,25.2,21.2,1000.8,,,,,,22.4
108,서울,2018-06-30 23:00,22.9,,.6,50,92,25.6,21.5,1001.2,,,,,,21.9
108,서울,2018-07-01 00:00,22.6,,.2,0,88,24.1,20.5,1000.8,,,,9,Ci,21.8
108,서울,2018-07-01 01:00,22.7,,.5,110,87,24,20.4,1000.7,,,,,,21.8
108,서울,2018-07-01 02:00,22.7,,.5,70,87,24,20.4,1000.8,,,,,,21.9
108,서울,2018-07-01 03:00,22.7,,.7,110,86,23.7,20.2,1000.4,,,,9,ScCi,22
108,서울,2018-07-01 04:00,22.7,,.7,70,85,23.4,20,1000.7,,,,10,ScAs,22
108,서울,2018-07-01 05:00,22.6,.1,.5,70,86,23.5,20.1,1000.5,,,,10,ScAs,21.9
108,서울,2018-07-01 06:00,22.3,.4,.6,140,93,25,21.1,1000.2,0,.01,,10,ScAs,21.8
108,서울,2018-07-01 07:00,22.1,.5,.5,110,89,23.5,20.1,1000.3,0,.08,,10,ScAs,22.1
108,서울,2018-07-01 08:00,22.1,1,.5,110,93,24.7,20.9,1000.2,0,.14,,10,StNs,22.6
108,서울,2018-07-01 09:00,22.1,1.5,.9,50,94,24.9,21,999.9,0,.22,,10,StNs,22.9
108,서울,2018-07-01 10:00,21.6,12,.5,140,97,24.9,21,999.6,0,.13,,10,StNs,22.2
108,서울,2018-07-01 11:00,21.2,18.5,1.2,90,97,24.3,20.6,999,0,.15,,10,StNs,21.3
108,서울,2018-07-01 12:00,21.1,7.5,1.2,90,97,24.1,20.5,998.7,0,.17,,10,StNs,21.7
108,서울,2018-07-01 13:00,21.2,3.5,1.1,110,97,24.3,20.6,998.4,0,.2,,10,StNs,22.1
108,서울,2018-07-01 14:00,21.5,1,.7,90,97,24.7,20.9,998.5,0,.29,,10,StNs,22.6
108,서울,2018-07-01 15:00,21.8,5.5,.7,70,97,25.2,21.2,998.3,0,.14,,10,StNs,22.4
108,서울,2018-07-01 16:00,22.2,1,1.1,140,97,25.8,21.6,998.3,0,.25,,10,StNs,22.9
108,서울,2018-07-01 17:00,22.4,1.5,.4,0,96,26,21.7,998.5,0,.21,,10,StNs,23.4
108,서울,2018-07-01 18:00,22.2,3.5,1.2,110,96,25.6,21.5,998.6,0,.09,,10,StNs,22.5
108,서울,2018-07-01 19:00,21.9,5.5,1.2,110,96,25.2,21.2,999.1,0,.01,,10,StNs,21.8
108,서울,2018-07-01 20:00,21.9,6,1.1,110,97,25.3,21.3,999.2,0,0,,10,StNs,21.7
108,서울,2018-07-01 21:00,21.8,3.5,.6,140,97,25.2,21.2,999.4,,,,10,StNs,21.6
108,서울,2018-07-01 22:00,21.7,3.5,.7,140,97,25,21.1,1000,,,,10,StNs,21.4
108,서울,2018-07-01 23:00,21.5,5,1.5,90,97,24.7,20.9,999.6,,,,10,StNs,21.2
108,서울,2018-07-02 00:00,21.4,2.5,.6,70,97,24.6,20.8,999.2,,,,10,StNs,21.1
108,서울,2018-07-02 01:00,21.3,3,1,90,97,24.4,20.7,998.2,,,,10,StNs,21
108,서울,2018-07-02 02:00,21.2,2,.8,110,97,24.3,20.6,998.3,,,,10,StNs,21
108,서울,2018-07-02 03:00,21.1,4.5,2.4,160,96,24,20.4,998.7,,,,10,StNs,20.8
108,서울,2018-07-02 04:00,20.8,4,1,90,97,23.8,20.3,997.5,,,,10,StNs,20.4
108,서울,2018-07-02 05:00,20.7,.5,.3,0,97,23.7,20.2,997.3,,,,10,ScAs,20.4
108,서울,2018-07-02 06:00,20.7,1,.3,0,97,23.7,20.2,997.3,0,0,,10,StNs,20.5
108,서울,2018-07-02 07:00,20.7,.5,.4,0,97,23.7,20.2,997,0,0,,10,StNs,20.7
108,서울,2018-07-02 08:00,20.8,1.5,.4,0,96,23.5,20.1,997.5,0,.11,,10,StNs,21.3
108,서울,2018-07-02 09:00,21,3,1.3,50,97,24,20.4,997.8,0,.14,,10,StNs,21.5
108,서울,2018-07-02 10:00,21.4,1,.6,70,97,24.6,20.8,997.8,0,.27,,10,StNs,22.3
108,서울,2018-07-02 11:00,21.7,8,.5,70,97,25,21.1,997.9,0,.25,,10,StNs,22.9
108,서울,2018-07-02 12:00,22.4,0,1,50,97,26.1,21.8,997.9,0,.46,,10,ScAs,24.6
108,서울,2018-07-02 13:00,22.6,.5,.6,50,97,26.4,22,997.7,0,.3,,10,StNs,24.4
108,서울,2018-07-02 14:00,23.3,0,.3,0,96,27.4,22.6,997.5,0,.53,,10,ScAs,25
108,서울,2018-07-02 15:00,24.2,0,1,50,93,27.9,22.9,997.2,0,.78,,9,ScAs,28.6
108,서울,2018-07-02 16:00,25.2,0,.9,20,87,27.7,22.8,997,.1,.88,,10,ScAs,28.3
108,서울,2018-07-02 17:00,25.3,,.6,50,87,27.9,22.9,996.8,0,.49,,10,ScAs,27.3
108,서울,2018-07-02 18:00,24.9,0,1.9,140,87,27.2,22.5,996.6,0,.25,,10,ScAs,25.5
108,서울,2018-07-02 19:00,24.1,1.5,2.1,160,93,27.7,22.8,997.1,0,.23,,10,StNs,24.4
108,서울,2018-07-02 20:00,23.5,24,.1,0,97,27.9,22.9,997.2,0,.04,,10,StNs,23.3
108,서울,2018-07-02 21:00,23.4,1,.4,0,98,28.1,23,997.4,,,,10,StNs,23.2
108,서울,2018-07-02 22:00,23.4,2.5,.3,0,98,28.1,23,997.4,,,,10,StNs,23.1
108,서울,2018-07-02 23:00,23.4,.5,.3,0,98,28.1,23,997.3,,,,10,StNs,22.9
108,서울,2018-07-03 00:00,23.2,.5,.2,0,98,27.7,22.8,996.8,,,,8,Sc,22.4
108,서울,2018-07-03 01:00,23.1,0,0,0,98,27.6,22.7,995.9,,,,9,Sc,22.4
108,서울,2018-07-03 02:00,23,,.1,0,98,27.4,22.6,995.6,,,,,,22.4
108,서울,2018-07-03 03:00,22.8,0,0,0,98,27.1,22.4,995.2,,,,9,ScAs,22.3
108,서울,2018-07-03 04:00,22.7,0,.2,0,97,26.6,22.1,994.7,,,,9,Ac,22.1
108,서울,2018-07-03 05:00,22.6,,0,0,97,26.4,22,994.3,,,,5,ScAc,21.6
108,서울,2018-07-03 06:00,22.6,,.1,0,95,26,21.7,994.2,0,.05,,8,ScAc,22
108,서울,2018-07-03 07:00,23.5,,.2,0,86,24.9,21,994,.2,.38,,8,ScAc,23.7
108,서울,2018-07-03 08:00,24.3,,.5,70,83,25.2,21.2,993.9,.3,.53,,8,Sc,25.1
108,서울,2018-07-03 09:00,25.7,,.8,110,76,25,21.1,993.1,.3,1.11,,6,Ac,28.9
108,서울,2018-07-03 10:00,27.6,,1.6,70,71,26.1,21.8,992.3,1,2.14,,2,AcCc,33.8
108,서울,2018-07-03 11:00,29.2,,1.4,140,66,26.6,22.1,992,1,2.72,,7,CuCc,37.5
108,서울,2018-07-03 12:00,30.1,,1.2,70,64,27.2,22.5,991.3,.9,2.54,,7,CuAc,36.5
108,서울,2018-07-03 13:00,31.2,,1.3,110,54,24.4,20.7,989.9,1,3.11,,6,CuCc,37.4
108,서울,2018-07-03 14:00,31,,1.5,90,56,25,21.1,989,.4,1.47,,7,CuCi,34.8
108,서울,2018-07-03 15:00,32,,1.2,90,54,25.6,21.5,988.3,.9,2.99,,7,CuAcCi,40.3
108,서울,2018-07-03 16:00,31.3,,1.2,50,52,23.7,20.2,987.7,1,1.63,,7,CuAcCi,33.9
108,서울,2018-07-03 17:00,32.4,,2.2,20,50,24.3,20.6,986.9,.9,1.92,,5,CuAcCi,35.4
108,서울,2018-07-03 18:00,32.2,0,1.8,50,57,27.2,22.5,986.5,1,1.53,,7,CuSc,30.6
108,서울,2018-07-03 19:00,30.4,.1,.9,70,62,26.8,22.2,986.4,1,.65,,7,CuScAc,28.3
108,서울,2018-07-03 20:00,28.8,,.9,20,72,28.4,23.2,986.6,.2,.11,,,,26.1
108,서울,2018-07-03 21:00,27.8,,.6,360,72,26.8,22.2,986.3,,,,2,Sc,25
108,서울,2018-07-03 22:00,26.9,,.6,70,78,27.6,22.7,986.1,,,,,,24.4
108,서울,2018-07-03 23:00,26.4,,.3,0,78,26.8,22.2,986,,,,,,23.9
108,서울,2018-07-04 00:00,25.9,,.3,0,79,26.3,21.9,985.9,,,,2,Ac,23.5
108,서울,2018-07-04 01:00,25.4,,1,250,79,25.5,21.4,986,,,,,,23.2
108,서울,2018-07-04 02:00,25.1,,.2,0,82,26.1,21.8,985.8,,,,,,23.1
108,서울,2018-07-04 03:00,24.9,,.2,0,83,26.1,21.8,985.6,,,,9,ScAc,23.5
108,서울,2018-07-04 04:00,24.7,,.3,0,82,25.5,21.4,985.9,,,,4,Ac,23.1
108,서울,2018-07-04 05:00,24.2,,.2,0,86,26,21.7,986.2,,,,2,Ac,22.3
108,서울,2018-07-04 06:00,24,,.1,0,84,25,21.1,986.3,0,.05,,8,Cc,22.9
108,서울,2018-07-04 07:00,24.6,,.5,360,78,24.1,20.5,986.9,0,.33,,8,Ac,24.9
108,서울,2018-07-04 08:00,26.4,,.5,270,64,22,19,987.2,1,1.33,,3,ScAc,27.7
108,서울,2018-07-04 09:00,27.4,,.5,290,68,24.7,20.9,987.3,.9,1.31,,2,ScCi,30
108,서울,2018-07-04 10:00,28.5,,1.5,250,65,25.2,21.2,987.4,.9,1.74,,5,ScCi,31.1
108,서울,2018-07-04 11:00,30,,2.3,250,60,25.3,21.3,987.5,0,2.61,,6,ScCi,36.2
108,서울,2018-07-04 12:00,30.5,,2.5,290,58,25.2,21.2,987.6,0,2.26,,7,CuCi,37.4
108,서울,2018-07-04 13:00,31,,2.6,230,60,26.9,22.3,987.3,.2,2.75,,6,CuCi,39.4
108,서울,2018-07-04 14:00,31.3,,3,290,58,26.4,22,987.2,.9,2.46,,7,CuCi,41.4
108,서울,2018-07-04 15:00,31.1,,3.7,290,57,25.6,21.5,987.4,.9,2.03,,7,CuCi,40.7
108,서울,2018-07-04 16:00,31.6,,2.7,290,57,26.4,22,987.5,1,2.19,,4,CuCi,41.2
108,서울,2018-07-04 17:00,31.2,,3.4,270,56,25.3,21.3,987.8,1,1.82,,4,CuCi,38.9
108,서울,2018-07-04 18:00,30,,2.5,250,60,25.3,21.3,988.1,1,.99,,8,CuCi,33.3
108,서울,2018-07-04 19:00,28.2,,2.8,270,64,24.4,20.7,988.8,.6,.5,,,,29.9
108,서울,2018-07-04 20:00,27.1,,2.9,290,67,24,20.4,989.1,0,.06,,,,27.1
108,서울,2018-07-04 21:00,26.2,,2.2,200,70,23.7,20.2,990.3,,,,8,AcCi,25.8
108,서울,2018-07-04 22:00,25.1,,2.5,290,73,23.2,19.9,991.1,,,,,,24.6
108,서울,2018-07-04 23:00,24.7,,1.4,230,74,22.9,19.7,991.5,,,,,,24.1
108,서울,2018-07-05 00:00,24.2,,1.8,270,77,23.2,19.9,991.9,,,,8,AcCi,23.5
108,서울,2018-07-05 01:00,23.9,,1.7,270,79,23.4,20,992,,,,,,23.3
108,서울,2018-07-05 02:00,23.6,,1.5,200,80,23.2,19.9,992,,,,,,23.2
108,서울,2018-07-05 03:00,23.5,,.9,200,81,23.4,20,991.8,,,,9,ScCi,23.1
108,서울,2018-07-05 04:00,23.5,,.4,0,80,23.1,19.8,991.6,,,,8,ScAc,23.3
108,서울,2018-07-05 05:00,23.5,,.3,0,80,23.1,19.8,991.9,,,,10,ScAs,23.3
108,서울,2018-07-05 06:00,23.5,0,.3,0,80,23.1,19.8,992.2,0,0,,10,StNs,23.5
108,서울,2018-07-05 07:00,23.5,.5,.5,50,90,26,21.7,992.7,0,.05,,10,ScAs,23.9
108,서울,2018-07-05 08:00,23.6,0,.9,50,93,26.9,22.3,992.8,0,.21,,10,ScAs,24.6
108,서울,2018-07-05 09:00,24.2,0,.9,70,84,25.3,21.3,993,0,.49,,10,ScAs,25.9
108,서울,2018-07-05 10:00,25.6,,1.1,20,75,24.6,20.8,992.9,.1,1.22,,9,ScAc,29.4
108,서울,2018-07-05 11:00,26.3,,1.1,90,71,24.3,20.6,993,0,.86,,9,ScAc,29.5
108,서울,2018-07-05 12:00,27,,1.1,340,68,24.1,20.5,992.9,0,1.2,,8,Cu,30.5
108,서울,2018-07-05 13:00,28.1,,1.1,340,67,25.3,21.3,992.6,.1,1.43,,7,Cu,35.7
108,서울,2018-07-05 14:00,28.3,,3,290,67,25.6,21.5,992.2,.5,1.73,,8,Cu,35.1
108,서울,2018-07-05 15:00,28.8,,.9,90,66,26.1,21.8,992.1,.5,1.55,,8,Cu,35.5
108,서울,2018-07-05 16:00,28.2,,1.7,50,71,27.1,22.4,992.1,.3,.96,,7,Cu,32.1
108,서울,2018-07-05 17:00,27.3,0,.9,20,76,27.4,22.6,992.3,0,.52,,9,CuSc,28.9
108,서울,2018-07-05 18:00,26.8,0,1.2,110,71,24.9,21,992.7,0,.21,,8,CuSc,27
108,서울,2018-07-05 19:00,26.7,,1.4,110,69,24.1,20.5,993.4,.2,.36,,,,26.8
108,서울,2018-07-05 20:00,25.8,,1.4,70,68,22.5,19.4,994.3,0,.09,,,,24.5
108,서울,2018-07-05 21:00,25.2,,1.5,110,67,21.4,18.6,995.3,,,,8,Sc,23.6
108,서울,2018-07-05 22:00,24.4,,1.6,90,67,20.4,17.8,995.8,,,,,,22.5
108,서울,2018-07-05 23:00,23.9,,1.5,90,66,19.5,17.1,995.8,,,,,,22.4
108,서울,2018-07-06 00:00,23.5,,1.9,90,65,18.8,16.5,996.6,,,,8,Sc,22
108,서울,2018-07-06 01:00,23.1,,1.6,90,66,18.5,16.3,996.5,,,,,,21.3
108,서울,2018-07-06 02:00,22.8,,1.8,90,65,17.9,15.8,996.4,,,,,,20.9
108,서울,2018-07-06 03:00,22.6,,1.5,90,66,18.1,15.9,996.7,,,,7,ScCi,20.9
108,서울,2018-07-06 04:00,22.6,,.9,140,66,18.1,15.9,996.9,,,,8,ScAc,21.1
108,서울,2018-07-06 05:00,22.5,,1.5,90,66,17.9,15.8,997.3,,,,8,AcCi,21
108,서울,2018-07-06 06:00,22.4,,1.6,70,65,17.5,15.4,997.3,0,.01,,8,ScAc,21.1
108,서울,2018-07-06 07:00,22.6,,1.3,160,63,17.2,15.1,997.5,0,.21,,9,ScAc,22.6
108,서울,2018-07-06 08:00,23.2,,1.7,90,60,16.9,14.9,998,.1,.58,,8,ScAc,24.8
108,서울,2018-07-06 09:00,23.3,,1.7,110,61,17.4,15.3,998.4,.2,.8,,9,Sc,25.7
108,서울,2018-07-06 10:00,23.7,,1.7,90,59,17.3,15.2,998.3,0,.89,,9,Sc,27.5
108,서울,2018-07-06 11:00,23.9,,2.1,110,59,17.4,15.3,998.2,0,1.08,,9,Sc,29.1
108,서울,2018-07-06 12:00,25.7,,1.9,90,57,18.8,16.5,998.1,0,2.32,,8,Sc,36.6
108,서울,2018-07-06 13:00,26.2,,2.1,90,53,17.9,15.8,998,.2,2.23,,9,Sc,36.1
108,서울,2018-07-06 14:00,27,,2.1,70,52,18.4,16.2,998,.7,2.51,,9,Sc,40.6
108,서울,2018-07-06 15:00,26.9,,2,70,51,18.1,15.9,997.5,.8,1.95,,9,Sc,37.5
108,서울,2018-07-06 16:00,26.6,,2.3,50,54,18.8,16.5,997.3,.2,1.24,,9,ScAc,33.8
108,서울,2018-07-06 17:00,26.6,,2.2,70,52,18.1,15.9,997.1,0,1.02,,8,Ac,32.7
108,서울,2018-07-06 18:00,25.9,,2.1,90,52,17.3,15.2,997.7,0,.57,,9,ScAc,29.9
108,서울,2018-07-06 19:00,25,,2.2,110,52,16.4,14.4,998.3,.4,.37,,,,27.2
108,서울,2018-07-06 20:00,23.8,,2.3,90,55,16.2,14.2,999,0,.05,,,,25
108,서울,2018-07-06 21:00,23.1,,2.1,90,54,15.2,13.2,999.6,,,,9,Ac,23.7
108,서울,2018-07-06 22:00,22.5,,2.1,90,54,14.7,12.7,1000,,,,,,22.9
108,서울,2018-07-06 23:00,22,,1.7,90,55,14.5,12.5,1000.1,,,,,,22.3
108,서울,2018-07-07 00:00,21.5,,1.8,110,56,14.3,12.3,1000.3,,,,9,,21.9
108,서울,2018-07-07 01:00,21.1,,2,90,57,14.2,12.2,1000,,,,,,21.6
108,서울,2018-07-07 02:00,20.7,,1.5,70,58,14.1,12.1,999.9,,,,,,21.1
108,서울,2018-07-07 03:00,20.4,,1,50,59,14.1,12.1,1000.3,,,,9,As,20.7
108,서울,2018-07-07 04:00,20,,1.8,50,63,14.7,12.7,1000.6,,,,9,Sc,20.6
108,서울,2018-07-07 05:00,19.8,,1.4,50,63,14.5,12.5,1000.7,,,,8,Sc,20.2
108,서울,2018-07-07 06:00,19.5,,1.5,90,61,13.7,11.7,1000.6,0,.03,,2,Sc,19.4
108,서울,2018-07-07 07:00,19.6,,1.6,90,57,12.9,10.8,1000.9,.5,.42,,1,Sc,19.5
108,서울,2018-07-07 08:00,21.2,,1.6,90,52,13,10.9,1001.4,1,1.2,,0,,22.6
108,서울,2018-07-07 09:00,22.6,,1.7,90,51,13.9,11.9,1001,1,1.87,,0,,29.3
108,서울,2018-07-07 10:00,24,,1.7,110,49,14.6,12.6,1000.8,1,2.48,,0,,35.7
108,서울,2018-07-07 11:00,25,,1.5,160,48,15.2,13.2,1000.9,,2.95,,1,Ci,41
108,서울,2018-07-07 12:00,26.4,,1.7,50,47,16.1,14.1,1000.6,,3.26,,2,Ci,45.4
108,서울,2018-07-07 13:00,27.5,,2,70,43,15.7,13.7,1000.3,1,3.41,,4,Ci,48.9
108,서울,2018-07-07 14:00,28.3,,1.6,70,43,16.5,14.5,999.7,1,3.33,,6,Ci,50.2
108,서울,2018-07-07 15:00,28.7,,1.3,50,42,16.5,14.5,999.2,1,2.98,,7,Ci,49.6
108,서울,2018-07-07 16:00,28.9,,1.6,70,44,17.5,15.4,998.9,1,2.2,,7,Ci,46.8
108,서울,2018-07-07 17:00,28.9,,1.4,70,45,17.8,15.7,999,1,1.89,,8,ScCi,41.9
108,서울,2018-07-07 18:00,27.8,,1.2,90,48,17.8,15.7,999,1,.91,,8,ScCi,33.2
108,서울,2018-07-07 19:00,26.1,,1.4,90,51,17.2,15.1,999.2,.1,.32,,,,29.3
108,서울,2018-07-07 20:00,24.6,,1.7,90,51,15.7,13.7,999.6,0,.07,,,,25.8
108,서울,2018-07-07 21:00,23.4,,1.4,110,52,14.9,12.9,1000.4,,,,1,Ci,23.9
108,서울,2018-07-07 22:00,22.6,,1.7,110,51,13.9,11.9,1001.4,,,,,,22.7
108,서울,2018-07-07 23:00,21.7,,1.7,90,51,13.2,11.1,1001.4,,,,,,21.7
108,서울,2018-07-08 00:00,20.7,,1.7,90,51,12.4,10.1,1001.4,,,,0,,20.7
108,서울,2018-07-08 01:00,19.9,,1.6,90,52,12,9.7,1001.8,,,,,,20.1
108,서울,2018-07-08 02:00,19.3,,1.4,90,54,12,9.7,1001.7,,,,,,19.6
108,서울,2018-07-08 03:00,18.8,,1.2,70,56,12.1,9.8,1001.8,,,,1,Ci,19
108,서울,2018-07-08 04:00,18.4,,1.1,70,57,12,9.7,1001.9,,,,0,,18.5
108,서울,2018-07-08 05:00,18.1,,1.4,90,57,11.8,9.4,1002.1,,,,4,Ci,18.3
108,서울,2018-07-08 06:00,17.8,,1.1,70,58,11.8,9.4,1002.5,0,.04,,6,Ci,18.6
108,서울,2018-07-08 07:00,18.2,,1.2,70,54,11.2,8.7,1002.5,.5,.42,,7,Ci,19.8
108,서울,2018-07-08 08:00,19.1,,1.7,70,53,11.6,9.2,1002.6,.7,.8,,7,AcCi,22.1
108,서울,2018-07-08 09:00,20.8,,1.5,90,51,12.4,10.2,1002.9,1,1.65,,8,Ci,27.5
108,서울,2018-07-08 10:00,22.5,,1.6,90,48,13,10.9,1002.9,1,2.33,,8,Ci,33.8
108,서울,2018-07-08 11:00,23.8,,2.1,90,47,13.8,11.8,1002.9,1,2.59,,7,AcCi,40
108,서울,2018-07-08 12:00,25,,1.9,140,46,14.5,12.5,1002.7,1,2.93,,7,Ci,45.7
108,서울,2018-07-08 13:00,26.1,,1.8,90,45,15.2,13.2,1002.4,1,3.33,,6,Ci,49.5
108,서울,2018-07-08 14:00,27.1,,1.4,90,41,14.7,12.7,1002.2,1,3.24,,6,Cc,50.1
108,서울,2018-07-08 15:00,27.6,,1.9,110,37,13.6,11.5,1001.6,1,2.58,,8,Ci,47.4
108,서울,2018-07-08 16:00,27.9,,1.2,140,39,14.6,12.6,1001.2,1,2.16,,9,Ci,44.1
108,서울,2018-07-08 17:00,27.4,,1.7,140,44,16,14,1001.2,.3,1.17,,9,Ci,36.8
108,서울,2018-07-08 18:00,26.7,,1,140,48,16.7,14.7,1001.7,0,.53,,9,ScCi,31.8
108,서울,2018-07-08 19:00,26.3,,1.7,180,51,17.4,15.3,1002.3,0,.18,,,,28.9
108,서울,2018-07-08 20:00,25.7,,1.3,140,53,17.4,15.3,1002.6,0,.03,,,,26.5
108,서울,2018-07-08 21:00,25.3,,1.4,140,55,17.7,15.6,1002.8,,,,8,Ci,25.1
108,서울,2018-07-08 22:00,25,,1,110,57,17.9,15.8,1003.5,,,,,,24.7
108,서울,2018-07-08 23:00,24.6,,2.6,140,60,18.5,16.3,1002.9,,,,,,24.1
108,서울,2018-07-09 00:00,24.2,,1.7,110,61,18.3,16.1,1003.4,,,,9,ScCi,23.9
108,서울,2018-07-09 01:00,23.7,,.8,110,64,18.6,16.4,1003.6,,,,,,23.3
108,서울,2018-07-09 02:00,22.7,,.9,70,63,17.3,15.2,1003.8,,,,,,22.7
108,서울,2018-07-09 03:00,21.9,,1.3,70,63,16.5,14.5,1003.7,,,,9,AcCi,22.2
108,서울,2018-07-09 04:00,21.4,,1.5,110,63,16,14,1004,,,,8,Ac,21.4
108,서울,2018-07-09 05:00,21.1,,1.5,90,64,16,14,1004.3,,,,9,Ac,21.3
108,서울,2018-07-09 06:00,21,,1,110,64,15.9,13.9,1004.5,0,.03,,10,ScAs,21.9
108,서울,2018-07-09 07:00,20.9,0,1.4,90,66,16.3,14.3,1004.7,0,.1,,10,ScAs,22.1
108,서울,2018-07-09 08:00,20.7,.2,.8,90,73,17.7,15.6,1005.3,0,.3,,10,StNs,22.3
108,서울,2018-07-09 09:00,21.1,0,1,110,72,17.9,15.8,1005.7,0,.52,,10,StNs,23.8
108,서울,2018-07-09 10:00,21.1,0,1.2,90,73,18.2,16,1005.8,0,.4,,10,ScAs,22.5
108,서울,2018-07-09 11:00,20.6,.3,1,90,82,19.9,17.4,1006.2,0,.29,,10,StNs,22.1
108,서울,2018-07-09 12:00,20.7,0,.6,110,83,20.2,17.7,1006.2,0,.32,,10,StNs,22.7
108,서울,2018-07-09 13:00,20.3,.5,1,90,87,20.6,18,1005.9,0,.31,,10,StNs,22.3
108,서울,2018-07-09 14:00,20.2,.5,1,90,89,21,18.3,1005.9,0,.27,,10,StNs,22.3
108,서울,2018-07-09 15:00,20.3,0,.9,70,90,21.3,18.5,1005.6,0,.34,,10,StNs,22.9
108,서울,2018-07-09 16:00,20.2,1,1.2,110,91,21.4,18.6,1004.9,0,.42,,10,StNs,22.8
108,서울,2018-07-09 17:00,20.3,1,1.4,90,93,22.1,19.1,1004.4,0,.32,,10,StNs,22.4
108,서울,2018-07-09 18:00,20.3,.5,1.3,90,93,22.1,19.1,1004.3,0,.22,,10,StNs,21.7
108,서울,2018-07-09 19:00,20.4,.5,1.1,90,94,22.4,19.3,1004.5,0,.14,,10,StNs,21.5
108,서울,2018-07-09 20:00,20.3,1,.8,110,95,22.5,19.4,1004.6,0,.02,,10,StNs,20.9
108,서울,2018-07-09 21:00,20.3,1.5,1,90,96,22.8,19.6,1004.6,,,,10,StNs,20.8
108,서울,2018-07-09 22:00,20.4,.5,1.1,110,96,22.9,19.7,1005,,,,10,StNs,20.8
108,서울,2018-07-09 23:00,20.4,1,.6,110,96,22.9,19.7,1005,,,,10,StNs,20.8
108,서울,2018-07-10 00:00,20.4,5.5,.3,0,97,23.2,19.9,1004.9,,,,10,StNs,20.7
108,서울,2018-07-10 01:00,20.4,8.5,.3,0,97,23.2,19.9,1004.9,,,,10,StNs,20.6
108,서울,2018-07-10 02:00,20.5,6.5,.5,140,98,23.5,20.1,1004.3,,,,10,StNs,20.7
108,서울,2018-07-10 03:00,20.6,.5,.8,50,98,23.7,20.2,1003.6,,,,10,ScAs,20.8
108,서울,2018-07-10 04:00,20.6,0,.5,110,97,23.5,20.1,1003.5,,,,10,ScAs,20.8
108,서울,2018-07-10 05:00,20.6,,.6,90,97,23.5,20.1,1003.7,,,,10,ScAs,20.8
108,서울,2018-07-10 06:00,20.7,,.9,110,97,23.7,20.2,1004,0,.02,,9,ScAs,21
108,서울,2018-07-10 07:00,21.1,,.4,0,95,23.7,20.2,1004.4,0,.14,,10,ScAs,21.9
108,서울,2018-07-10 08:00,21.7,,.5,110,89,23.1,19.8,1004.7,0,.31,,10,ScAs,23
108,서울,2018-07-10 09:00,22.3,,1,90,86,23.1,19.8,1005.1,0,.42,,9,ScAs,23.7
108,서울,2018-07-10 10:00,22.6,,.9,50,85,23.2,19.9,1005.3,0,.38,,10,ScAs,23.8
108,서울,2018-07-10 11:00,23.2,,1.1,70,82,23.2,19.9,1005.4,0,.47,,10,ScAs,24.7
108,서울,2018-07-10 12:00,24.1,,.8,90,80,24,20.4,1005.4,0,.72,,10,ScAs,26.6
108,서울,2018-07-10 13:00,25.2,,1.2,70,77,24.6,20.8,1005,0,1.06,,10,ScAs,27.9
108,서울,2018-07-10 14:00,25.5,,.8,70,77,25,21.1,1004.3,0,.75,,10,ScAs,27.4
108,서울,2018-07-10 15:00,25.7,,.5,20,77,25.3,21.3,1004,0,.48,,10,ScAs,27
